Price,Address_x,Address_y,Bedrooms,Baths,Area
249500.0,53.389167,-6.296944,3.0,1.0,78.0
1350000.0,-26.0808328,28.1962283,5.0,4.0,210.0
1035000.0,53.3010739,-6.315638592641273,4.0,3.0,135.0
315000.0,53.3299263,-6.3236515,3.0,1.0,77.0
695000.0,53.3610883,-6.2713186,3.0,3.0,120.0
250000.0,53.4104332,-6.4404037,2.0,2.0,111.0
450000.0,53.2768069,-6.146722299999995,3.0,1.0,90.0
650000.0,53.2884452,-6.1752756,3.0,1.0,118.0
850000.0,53.26314625,-6.168705021674471,3.0,3.0,240.0
575000.0,53.3160562,-6.2990949,3.0,2.0,114.0
300000.0,53.2764266,-6.2528361,2.0,1.0,56.0
475000.0,53.2767494,-6.1426158,2.0,1.0,86.0
850000.0,53.3200052,-6.2713521,4.0,2.0,169.0
395000.0,42.6161361,21.4188683,3.0,3.0,102.0
350000.0,55.8605229,-4.0216087,3.0,2.0,94.0
259000.0,53.3446418,-6.3917546,3.0,1.0,91.0
625000.0,53.2922794,-6.1360079,3.0,1.0,60.0
295000.0,53.3410462,-6.3072776,2.0,1.0,57.0
325000.0,53.2988099,-6.2855388,1.0,2.0,50.0
450000.0,53.3858337,-6.0651186,3.0,2.0,78.0
450000.0,53.324575,-6.3240652,3.0,1.0,111.0
1695000.0,53.2736327,-6.1037026,5.0,4.0,235.0
575000.0,53.2873015,-6.3219917,3.0,2.0,117.0
295000.0,53.389167,-6.296944,3.0,2.0,111.0
475000.0,53.2878314,-6.3622774,3.0,1.0,103.0
195000.0,53.3118481,-6.2744692,1.0,2.0,25.0
450000.0,51.551824,-0.2609411,3.0,1.0,146.0
425000.0,53.3615691,-6.239119958691914,4.0,2.0,107.0
295000.0,53.389167,-6.296944,3.0,2.0,111.0
385000.0,53.35756855,-6.235719487320779,3.0,1.0,111.0
295000.0,53.3299263,-6.3236515,2.0,1.0,72.0
1800000.0,45.37635,-95.678651,5.0,2.0,198.0
495000.0,53.25263595,-6.211708782107845,3.0,1.0,93.0
579950.0,53.2988099,-6.2855388,4.0,3.0,120.0
550000.0,53.2824477,-6.265194826751593,4.0,2.0,102.0
795000.0,53.2553845,-6.11304,4.0,3.0,150.0
320000.0,53.3933145,-6.4444405,2.0,3.0,97.0
725000.0,53.2682788,-6.225557401538724,4.0,2.0,138.0
445000.0,53.4104332,-6.4404037,4.0,3.0,150.0
335000.0,53.3424673,-6.235832366119473,1.0,1.0,46.0
945000.0,53.32799985,-6.220962401377369,3.0,2.0,125.0
350000.0,53.3334824,-6.326430832768999,3.0,1.0,83.0
1250000.0,53.29172345,-6.239712020352329,5.0,4.0,204.0
3750000.0,53.2891457,-6.2433756,6.0,8.0,111.0
220000.0,53.3971578,-6.2454723,2.0,2.0,60.0
375000.0,53.3995825,-6.393191648989637,3.0,1.0,80.0
400000.0,53.2738675,-6.3606331,3.0,2.0,107.0
375000.0,53.3515118,-6.2830446,2.0,1.0,65.0
349950.0,53.3197446,-6.322117,3.0,1.0,111.0
425000.0,53.3510298,-6.240045523006135,2.0,2.0,81.0
395000.0,53.3910821,-6.2535174,3.0,2.0,88.0
349950.0,39.268113,-84.5229999,3.0,1.0,111.0
275000.0,53.3958303,-6.1285497,2.0,2.0,64.0
645000.0,53.3143623,-6.387999,4.0,2.0,150.0
450000.0,53.4104332,-6.4404037,4.0,3.0,129.0
280000.0,53.3897099,-6.3077351,3.0,1.0,96.0
695000.0,53.3263097,-6.2780042,3.0,1.0,106.0
320000.0,53.4018569,-6.2063249,3.0,1.0,111.0
425000.0,53.3234382,-6.3289285,3.0,2.0,102.0
825000.0,53.2904456,-6.137263725326321,7.0,3.0,239.0
650000.0,53.2922794,-6.1360079,4.0,1.0,146.0
450000.0,53.3398189,-6.2381879,2.0,1.0,59.0
475000.0,53.2890582,-6.358213583168933,3.0,2.0,108.0
385000.0,53.3633453,-6.24739315,3.0,1.0,88.0
450000.0,53.3064989,-6.3605306,4.0,3.0,132.0
585000.0,53.3265199,-6.2648571,3.0,3.0,93.0
229000.0,51.7094315,0.2453167,2.0,2.0,80.0
535000.0,53.3765196,-6.2726936,3.0,2.0,111.0
299000.0,53.29127145,-6.34540541721055,3.0,1.0,111.0
695000.0,53.28544865,-6.270940047541841,4.0,2.0,125.0
495000.0,53.2722257,-6.3321516,4.0,3.0,170.0
395000.0,53.3610883,-6.2713186,3.0,1.0,70.0
550000.0,53.3763436,-6.3075338,3.0,3.0,104.0
390000.0,53.3154028,-6.393455,3.0,2.0,118.0
295000.0,53.4085711,-6.1767129,3.0,3.0,103.0
325000.0,53.39690685,-6.2210895203125,4.0,2.0,91.0
485000.0,53.284894,-6.152065105384615,3.0,2.0,87.0
325000.0,53.3610883,-6.2713186,2.0,1.0,111.0
475000.0,45.4258616,-75.4310808,3.0,1.0,95.0
254950.0,53.3788047,-6.287602,3.0,2.0,111.0
275000.0,53.3149202,-6.406223685403134,3.0,1.0,73.0
349950.0,53.3299263,-6.3236515,2.0,2.0,111.0
250000.0,53.389167,-6.296944,2.0,2.0,88.0
249950.0,53.3155981,-6.302657204918029,2.0,1.0,111.0
425000.0,53.3859537,-6.4134762,4.0,3.0,139.0
3000000.0,53.3291947,-6.2313316,4.0,4.0,261.0
750000.0,53.3297999,-6.274675,3.0,2.0,120.0
